Time	Amplitude
 (2.979000000000000000e+04+0.000000000000000000e+00j)	 (5.236392595807109335e-02+2.367325351788872878e-01j)
 (2.980000000000000000e+04+0.000000000000000000e+00j)	 (3.010863000116140512e-02+2.405779440255153834e-01j)
 (2.981000000000000000e+04+0.000000000000000000e+00j)	 (7.592072544182711102e-03+2.423358000475792917e-01j)
 (2.982000000000000000e+04+0.000000000000000000e+00j)	 (-1.499036481113408432e-02+2.419908496434761136e-01j)
 (2.983000000000000000e+04+0.000000000000000000e+00j)	 (-3.744272877308370273e-02+2.395460857715979441e-01j)
 (2.984000000000000000e+04+0.000000000000000000e+00j)	 (-5.957019469426114155e-02+2.350227219838172676e-01j)
 (2.985000000000000000e+04+0.000000000000000000e+00j)	 (-8.118075711286627805e-02+2.284600083544235105e-01j)
 (2.986000000000000000e+04+0.000000000000000000e+00j)	 (-1.020868958316698411e-01+2.199148909016896969e-01j)
 (2.987000000000000000e+04+0.000000000000000000e+00j)	 (-1.221072030776744199e-01+2.094615174573194460e-01j)
 (2.988000000000000000e+04+0.000000000000000000e+00j)	 (-1.410679576232495569e-01+1.971905942713997051e-01j)
 (2.989000000000000000e+04+0.000000000000000000e+00j)	 (-1.588046322096793306e-01+1.832085989356905809e-01j)
 (2.990000000000000000e+04+0.000000000000000000e+00j)	 (-1.751633211927668132e-01+1.676368564548909312e-01j)
 (2.991000000000000000e+04+0.000000000000000000e+00j)	 (-1.900020760224351013e-01+1.506104864830166701e-01j)
 (2.992000000000000000e+04+0.000000000000000000e+00j)	 (-2.031921369681077560e-01+1.322772308598429980e-01j)
 (2.993000000000000000e+04+0.000000000000000000e+00j)	 (-2.146190504017076173e-01+1.127961716212581011e-01j)
 (2.994000000000000000e+04+0.000000000000000000e+00j)	 (-2.241836619433943134e-01+9.233635060755709945e-02j)
 (2.995000000000000000e+04+0.000000000000000000e+00j)	 (-2.318029768522388290e-01+7.107530264755311522e-02j)
 (2.996000000000000000e+04+0.000000000000000000e+00j)	 (-2.374108801958280113e-01+4.919751504672079112e-02j)
 (2.997000000000000000e+04+0.000000000000000000e+00j)	 (-2.409587105498592063e-01+2.689282674634294740e-02j)
 (2.998000000000000000e+04+0.000000000000000000e+00j)	 (-2.424156822493989949e-01+4.354781044764586412e-03j)
 (2.999000000000000000e+04+0.000000000000000000e+00j)	 (-2.417691525278098941e-01-1.822105382528787024e-02j)
 (3.000000000000000000e+04+0.000000000000000000e+00j)	 (-2.390247312253106493e-01-4.063878169086349024e-02j)
 (3.001000000000000000e+04+0.000000000000000000e+00j)	 (-2.342062321150847615e-01-6.270387827906039047e-02j)
 (3.002000000000000000e+04+0.000000000000000000e+00j)	 (-2.273554662692844064e-01-8.422487915329526786e-02j)
 (3.003000000000000000e+04+0.000000000000000000e+00j)	 (-2.185318792578899993e-01-1.050150410991534944e-01j)
 (3.004000000000000000e+04+0.000000000000000000e+00j)	 (-2.078120353284216293e-01-1.248939625435591949e-01j)
 (3.005000000000000000e+04+0.000000000000000000e+00j)	 (-1.952889530425340747e-01-1.436891489461035454e-01j)
 (3.006000000000000000e+04+0.000000000000000000e+00j)	 (-1.810712981340675820e-01-1.612375095797498881e-01j)
 (3.007000000000000000e+04+0.000000000000000000e+00j)	 (-1.652824405923520312e-01-1.773867727126346716e-01j)
 (3.008000000000000000e+04+0.000000000000000000e+00j)	 (-1.480593841529480592e-01-1.919968069108187736e-01j)
 (3.009000000000000000e+04+0.000000000000000000e+00j)	 (-1.295515774842169454e-01-2.049408369973731714e-01j)
 (3.010000000000000000e+04+0.000000000000000000e+00j)	 (-1.099196173860701453e-01-2.161065441157800082e-01j)
 (3.011000000000000000e+04+0.000000000000000000e+00j)	 (-8.933385525292261709e-02-2.253970403526817101e-01j)
 (3.012000000000000000e+04+0.000000000000000000e+00j)	 (-6.797291889331391612e-02-2.327317094625369898e-01j)
 (3.013000000000000000e+04+0.000000000000000000e+00j)	 (-4.602216253238056859e-02-2.380469063991554890e-01j)
 (3.014000000000000000e+04+0.000000000000000000e+00j)	 (-2.367205844727559780e-02-2.412965095838884022e-01j)
 (3.015000000000000000e+04+0.000000000000000000e+00j)	 (-1.116544191350689764e-03-2.424523211184035631e-01j)
 (3.016000000000000000e+04+0.000000000000000000e+00j)	 (2.144866025132813325e-02-2.415043114691536319e-01j)
 (3.017000000000000000e+04+0.000000000000000000e+00j)	 (4.382775077819609649e-02-2.384607065003070125e-01j)
 (3.018000000000000000e+04+0.000000000000000000e+00j)	 (6.582653821109493708e-02-2.333479160999282764e-01j)
 (3.019000000000000000e+04+0.000000000000000000e+00j)	 (8.725413332647384557e-02-2.262103050186191344e-01j)
 (3.020000000000000000e+04+0.000000000000000000e+00j)	 (1.079246032514222381e-01-2.171098079091061672e-01j)
 (3.021000000000000000e+04+0.000000000000000000e+00j)	 (1.276585848525847167e-01-2.061253919071512342e-01j)
 (3.022000000000000000e+04+0.000000000000000000e+00j)	 (1.462848411183325648e-01-1.933523714169574081e-01j)
 (3.023000000000000000e+04+0.000000000000000000e+00j)	 (1.636417470287478693e-01-1.789015810469320733e-01j)
 (3.024000000000000000e+04+0.000000000000000000e+00j)	 (1.795786920202996906e-01-1.628984138723491570e-01j)
 (3.025000000000000000e+04+0.000000000000000000e+00j)	 (1.939573868756609143e-01-1.454817333700363646e-01j)
 (3.026000000000000000e+04+0.000000000000000000e+00j)	 (2.066530636981708247e-01-1.268026684667222792e-01j)
 (3.027000000000000000e+04+0.000000000000000000e+00j)	 (2.175555585587450602e-01-1.070233021563575665e-01j)
 (3.028000000000000000e+04+0.000000000000000000e+00j)	 (2.265702674205382072e-01-8.631526506581227443e-02j)
 (3.029000000000000000e+04+0.000000000000000000e+00j)	 (2.336189670465665114e-01-6.485824617292881844e-02j)
 (3.030000000000000000e+04+0.000000000000000000e+00j)	 (2.386404937670877358e-01-4.283843359964337183e-02j)
 (3.031000000000000000e+04+0.000000000000000000e+00j)	 (2.415912742167850014e-01-2.044689900983777051e-02j)
 (3.032000000000000000e+04+0.000000000000000000e+00j)	 (2.424457034363305397e-01+2.122060368893351461e-03j)
 (3.033000000000000000e+04+0.000000000000000000e+00j)	 (2.411963670574669427e-01+2.467260771309575176e-02j)
 (3.034000000000000000e+04+0.000000000000000000e+00j)	 (2.378541056435461154e-01+4.700906593128569011e-02j)
 (3.035000000000000000e+04+0.000000000000000000e+00j)	 (2.324479206271840015e-01+6.893761560614290740e-02j)
 (3.036000000000000000e+04+0.000000000000000000e+00j)	 (2.250247226612125118e-01+9.026797681761436487e-02j)
 (3.037000000000000000e+04+0.000000000000000000e+00j)	 (2.156489245664242049e-01+1.108150602534913598e-01j)
 (3.038000000000000000e+04+0.000000000000000000e+00j)	 (2.044018824082756147e-01+1.304005732799254358e-01j)
 (3.039000000000000000e+04+0.000000000000000000e+00j)	 (1.913811895523011564e-01+1.488545670359685824e-01j)
 (3.040000000000000000e+04+0.000000000000000000e+00j)	 (1.766998298240170795e-01+1.660169111272188081e-01j)
 (3.041000000000000000e+04+0.000000000000000000e+00j)	 (1.604851971212752637e-01+1.817386831226228683e-01j)
 (3.042000000000000000e+04+0.000000000000000000e+00j)	 (1.428779899864945913e-01+1.958834607968710784e-01j)
 (3.043000000000000000e+04+0.000000000000000000e+00j)	 (1.240309907304093795e-01+2.083285059057305433e-01j)
 (3.044000000000000000e+04+0.000000000000000000e+00j)	 (1.041077397013448064e-01+2.189658292220475755e-01j)
 (3.045000000000000000e+04+0.000000000000000000e+00j)	 (8.328111620397984916e-02+2.277031275906905294e-01j)
 (3.046000000000000000e+04+0.000000000000000000e+00j)	 (6.173183838073758450e-02+2.344645848716582215e-01j)
 (3.047000000000000000e+04+0.000000000000000000e+00j)	 (3.964689507330340645e-02+2.391915298209631724e-01j)
 (3.048000000000000000e+04+0.000000000000000000e+00j)	 (1.721792327095965358e-02+2.418429452008545033e-01j)
 (3.049000000000000000e+04+0.000000000000000000e+00j)	 (-5.360454774667915492e-03+2.423958237015214900e-01j)
 (3.050000000000000000e+04+0.000000000000000000e+00j)	 (-2.789232033931023438e-02+2.408453675858476806e-01j)
 (3.051000000000000000e+04+0.000000000000000000e+00j)	 (-5.018215826595853746e-02+2.372050303247925096e-01j)
 (3.052000000000000000e+04+0.000000000000000000e+00j)	 (-7.203655350355220310e-02+2.315063998620517649e-01j)
 (3.053000000000000000e+04+0.000000000000000000e+00j)	 (-9.326586942278933257e-02+2.237989245209027755e-01j)
 (3.054000000000000000e+04+0.000000000000000000e+00j)	 (-1.136858933460790089e-01+2.141494839315492282e-01j)
 (3.055000000000000000e+04+0.000000000000000000e+00j)	 (-1.331194350127411774e-01+2.026418087021459868e-01j)
 (3.056000000000000000e+04+0.000000000000000000e+00j)	 (-1.513978641093743360e-01+1.893757538689994635e-01j)
 (3.057000000000000000e+04+0.000000000000000000e+00j)	 (-1.683625735234162979e-01+1.744664324305646996e-01j)
 (3.058000000000000000e+04+0.000000000000000000e+00j)	 (-1.838663556231819318e-01+1.580432164835635922e-01j)
 (3.059000000000000000e+04+0.000000000000000000e+00j)	 (-1.977746796217485226e-01+1.402486146287381386e-01j)
 (3.060000000000000000e+04+0.000000000000000000e+00j)	 (-2.099668589407040209e-01+1.212370353872318784e-01j)
 (3.061000000000000000e+04+0.000000000000000000e+00j)	 (-2.203370984442444003e-01+1.011734473576287596e-01j)
 (3.062000000000000000e+04+0.000000000000000000e+00j)	 (-2.287954124563171820e-01+8.023194773994077322e-02j)
 (3.063000000000000000e+04+0.000000000000000000e+00j)	 (-2.352684055949104958e-01+5.859425164788079066e-02j)
 (3.064000000000000000e+04+0.000000000000000000e+00j)	 (-2.396999096480409708e-01+3.644811531771300489e-02j)
 (3.065000000000000000e+04+0.000000000000000000e+00j)	 (-2.420514709648408647e-01+1.398570689651290090e-02j)
 (3.066000000000000000e+04+0.000000000000000000e+00j)	 (-2.423026841326768321e-01-8.598061053805497109e-03j)
 (3.067000000000000000e+04+0.000000000000000000e+00j)	 (-2.404513690446757057e-01-3.110722286660198843e-02j)
 (3.068000000000000000e+04+0.000000000000000000e+00j)	 (-2.365135898212316345e-01-5.334646021951478662e-02j)
 (3.069000000000000000e+04+0.000000000000000000e+00j)	 (-2.305235154212329218e-01-7.512279696644502680e-02j)
 (3.070000000000000000e+04+0.000000000000000000e+00j)	 (-2.225331231524692310e-01-9.624727364647993333e-02j)
 (3.071000000000000000e+04+0.000000000000000000e+00j)	 (-2.126117476538764706e-01-1.165365871393370945e-01j)
 (3.072000000000000000e+04+0.000000000000000000e+00j)	 (-2.008454792632109187e-01-1.358146812395437109e-01j)
 (3.073000000000000000e+04+0.000000000000000000e+00j)	 (-1.873364169906515109e-01-1.539142743475097608e-01j)
 (3.074000000000000000e+04+0.000000000000000000e+00j)	 (-1.722017825802989177e-01-1.706783110214402377e-01j)
 (3.075000000000000000e+04+0.000000000000000000e+00j)	 (-1.555729033473417233e-01-1.859613247941389047e-01j)
 (3.076000000000000000e+04+0.000000000000000000e+00j)	 (-1.375940726167492190e-01-1.996307004295633514e-01j)
 (3.077000000000000000e+04+0.000000000000000000e+00j)	 (-1.184212976519294219e-01-2.115678246658584394e-01j)
 (3.078000000000000000e+04+0.000000000000000000e+00j)	 (-9.822094593798452733e-02-2.216691154595224200e-01j)
 (3.079000000000000000e+04+0.000000000000000000e+00j)	 (-7.716830156579962408e-02-2.298469207998202479e-01j)
 (3.080000000000000000e+04+0.000000000000000000e+00j)	 (-5.544604424382277436e-02-2.360302792939304173e-01j)
 (3.081000000000000000e+04+0.000000000000000000e+00j)	 (-3.324266413581709184e-02-2.401655359229587505e-01j)
 (3.082000000000000000e+04+0.000000000000000000e+00j)	 (-1.075082627868910283e-02-2.422168076259044456e-01j)
 (3.083000000000000000e+04+0.000000000000000000e+00j)	 (1.183430122623261964e-02-2.421662946712365705e-01j)
 (3.084000000000000000e+04+0.000000000000000000e+00j)	 (3.431674074246942457e-02-2.400144351143785604e-01j)
 (3.085000000000000000e+04+0.000000000000000000e+00j)	 (5.650140565258134073e-02-2.357799010006864371e-01j)
 (3.086000000000000000e+04+0.000000000000000000e+00j)	 (7.819579318134416146e-02-2.294994363468082221e-01j)
 (3.087000000000000000e+04+0.000000000000000000e+00j)	 (9.921165479835285239e-02-2.212275383063468104e-01j)
 (3.088000000000000000e+04+0.000000000000000000e+00j)	 (1.193666297061584253e-01-2.110359842862306878e-01j)
 (3.089000000000000000e+04+0.000000000000000000e+00j)	 (1.384858272389593858e-01-1.990132091172803208e-01j)
 (3.090000000000000000e+04+0.000000000000000000e+00j)	 (1.564033444413703289e-01-1.852635376832783010e-01j)
 (3.091000000000000000e+04+0.000000000000000000e+00j)	 (1.729637056587243760e-01-1.699062796671270692e-01j)
 (3.092000000000000000e+04+0.000000000000000000e+00j)	 (1.880232116468268933e-01-1.530746942694547474e-01j)
 (3.093000000000000000e+04+0.000000000000000000e+00j)	 (2.014511864949400932e-01-1.349148338827434457e-01j)
 (3.094000000000000000e+04+0.000000000000000000e+00j)	 (2.131311115417112712e-01-1.155842767549944694e-01j)
 (3.095000000000000000e+04+0.000000000000000000e+00j)	 (2.229616364449115706e-01-9.525075963970565385e-02j)
 (3.096000000000000000e+04+0.000000000000000000e+00j)	 (2.308574586313963395e-01-7.409072229733386361e-02j)
 (3.097000000000000000e+04+0.000000000000000000e+00j)	 (2.367500634962329265e-01-5.228777647759644959e-02j)
 (3.098000000000000000e+04+0.000000000000000000e+00j)	 (2.405883189278338052e-01-3.003111266793867529e-02j)
 (3.099000000000000000e+04+0.000000000000000000e+00j)	 (2.423389190002142035e-01-7.513858433420920677e-03j)
 (3.100000000000000000e+04+0.000000000000000000e+00j)	 (2.419866729823764717e-01+1.506859740735232329e-02j)
 (3.101000000000000000e+04+0.000000000000000000e+00j)	 (2.395346371568347621e-01+3.752030022804743459e-02j)
 (3.102000000000000000e+04+0.000000000000000000e+00j)	 (2.350040883034570094e-01+5.964642995079710852e-02j)
 (3.103000000000000000e+04+0.000000000000000000e+00j)	 (2.284343390786731098e-01+8.125499155780835370e-02j)
 (3.104000000000000000e+04+0.000000000000000000e+00j)	 (2.198823968919124128e-01+1.021584810898870654e-01j)
 (3.105000000000000000e+04+0.000000000000000000e+00j)	 (2.094224692394370813e-01+1.221755126747504500e-01j)
 (3.106000000000000000e+04+0.000000000000000000e+00j)	 (1.971453197876486541e-01+1.411323924677213293e-01j)
 (3.107000000000000000e+04+0.000000000000000000e+00j)	 (1.831574807935000271e-01+1.588646258465745975e-01j)
 (3.108000000000000000e+04+0.000000000000000000e+00j)	 (1.675803286958597871e-01+1.752183447825529650e-01j)
 (3.109000000000000000e+04+0.000000000000000000e+00j)	 (1.505490308992610549e-01+1.900516430015802838e-01j)
 (3.110000000000000000e+04+0.000000000000000000e+00j)	 (1.322113728889786899e-01+2.032358073501696616e-01j)
 (3.111000000000000000e+04+0.000000000000000000e+00j)	 (1.127264758549635509e-01+2.146564346809604062e-01j)
 (3.112000000000000000e+04+0.000000000000000000e+00j)	 (9.226341595214852809e-02+2.242144245663499069e-01j)
 (3.113000000000000000e+04+0.000000000000000000e+00j)	 (7.099975717796408459e-02+2.318268392261916833e-01j)
 (3.114000000000000000e+04+0.000000000000000000e+00j)	 (4.912001059819465915e-02+2.374276232074264137e-01j)
 (3.115000000000000000e+04+0.000000000000000000e+00j)	 (2.681403329030597471e-02+2.409681765710132428e-01j)
 (3.116000000000000000e+04+0.000000000000000000e+00j)	 (4.275380897507116869e-03+2.424177766121791144e-01j)
 (3.117000000000000000e+04+0.000000000000000000e+00j)	 (-1.830037191115441511e-02+2.417638444546315879e-01j)
 (3.118000000000000000e+04+0.000000000000000000e+00j)	 (-4.071732850096919376e-02+2.390120542053748021e-01j)
 (3.119000000000000000e+04+0.000000000000000000e+00j)	 (-6.278097012600478144e-02+2.341862837228640692e-01j)
 (3.120000000000000000e+04+0.000000000000000000e+00j)	 (-8.429984382753179240e-02+2.273284074256917142e-01j)
 (3.121000000000000000e+04+0.000000000000000000e+00j)	 (-1.050872237302728079e-01+2.184979329395837777e-01j)
 (3.122000000000000000e+04+0.000000000000000000e+00j)	 (-1.249627313207620216e-01+2.077714847355677519e-01j)
 (3.123000000000000000e+04+0.000000000000000000e+00j)	 (-1.437539006480460235e-01+1.952421392399681654e-01j)
 (3.124000000000000000e+04+0.000000000000000000e+00j)	 (-1.612976748652033554e-01+1.810186171855452386e-01j)
 (3.125000000000000000e+04+0.000000000000000000e+00j)	 (-1.774418211256450773e-01+1.652243402119164539e-01j)
 (3.126000000000000000e+04+0.000000000000000000e+00j)	 (-1.920462515564415051e-01+1.479963599016186904e-01j)
 (3.127000000000000000e+04+0.000000000000000000e+00j)	 (-2.049842388465623888e-01+1.294841685445216606e-01j)
 (3.128000000000000000e+04+0.000000000000000000e+00j)	 (-2.161435159016765195e-01+1.098484019501137637e-01j)
 (3.129000000000000000e+04+0.000000000000000000e+00j)	 (-2.254272500234852650e-01+8.925944556372032712e-02j)
 (3.130000000000000000e+04+0.000000000000000000e+00j)	 (-2.327548831603273305e-01+6.789595598176663416e-02j)
 (3.131000000000000000e+04+0.000000000000000000e+00j)	 (-2.380628309379363428e-01+4.594331069517398891e-02j)
 (3.132000000000000000e+04+0.000000000000000000e+00j)	 (-2.413050344044799511e-01+2.359199951324396013e-02j)
 (3.133000000000000000e+04+0.000000000000000000e+00j)	 (-2.424533597023011411e-01+1.035971625734515966e-03j)
 (3.134000000000000000e+04+0.000000000000000000e+00j)	 (-2.414978421981369694e-01-2.152904735350328475e-02j)
 (3.135000000000000000e+04+0.000000000000000000e+00j)	 (-2.384467729534311131e-01-4.390725375793411156e-02j)
 (3.136000000000000000e+04+0.000000000000000000e+00j)	 (-2.333266267843286668e-01-6.590446491762703973e-02j)
 (3.137000000000000000e+04+0.000000000000000000e+00j)	 (-2.261818325355490766e-01-8.732980414301033667e-02j)
 (3.138000000000000000e+04+0.000000000000000000e+00j)	 (-2.170743875615460117e-01-1.079973570220091189e-01j)
 (3.139000000000000000e+04+0.000000000000000000e+00j)	 (-2.060833197600311639e-01-1.277277846586576393e-01j)
 (3.140000000000000000e+04+0.000000000000000000e+00j)	 (-1.933040018260928361e-01-1.463498798540876777e-01j)
 (3.141000000000000000e+04+0.000000000000000000e+00j)	 (-1.788473236771466746e-01-1.637020527268198689e-01j)
 (3.142000000000000000e+04+0.000000000000000000e+00j)	 (-1.628387302299585948e-01-1.796337328808600142e-01j)
 (3.143000000000000000e+04+0.000000000000000000e+00j)	 (-1.454171328789297946e-01-1.940066759548602082e-01j)
 (3.144000000000000000e+04+0.000000000000000000e+00j)	 (-1.267337041213753845e-01-2.066961632145683236e-01j)
 (3.145000000000000000e+04+0.000000000000000000e+00j)	 (-1.069505657890424538e-01-2.175920837795277396e-01j)
 (3.146000000000000000e+04+0.000000000000000000e+00j)	 (-8.623938226829135079e-02-2.265998900932272297e-01j)
